"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013723","1978-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","712.8","0","116.9",",0","6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","26","","2","","19780927",",,0","19780930","+,,0","19780930","+,,0","4","","19780903",",,0","19780919","+,,0","10.0",",0,27,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,03,","33.3",",0,19,+","9.7","0","9.7",",0","68.7",",,,0","60.8",",X","","","","","","","0",",,,0","21.91",",0","27.12",",,,0","16.69",",,,0","13614",",X","","","","","","","315",",X","315","1,X","","","","","","","13.4",",X","11.6","1,X"
"USW00013723","1978-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","714.5","0","1.7",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","11","","4","","19781025","+,,0","19781031","+,,0","19781031","+,,0","1","","19781001",",,0","19781023",",,0","1.7",",0,25,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,01,","27.2",",0,23,","145.7","0","136.0",",0","31.7",",,,0","69.8",",X","","","","","","","0",",,,0","14.00",",0","20.73",",,,0","7.27",",,,0","14676",",X","","","","","","","45",",X","45",",X","","","","","","","10.8",",X","8.5",",X"
"USW00013723","1978-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","714.5","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","19","","13","","19781126",",,0","19781130","+,,0","19781126",",,0","","","19781116",",,0","19781106",",,0","-1.1",",0,26,","0",",,0,30,+","0",",T,0,26,","21.1",",,0,16,","24.4",",0,06,","361.7","0","216.0",",0","80.5",",,,0","47.8",",X","","","","","","","0",",T,,0","11.13",",0","16.83",",,,0","5.44",",,,0","8916",",X","","","","","","","270",",X","270",",X","","","","","","","12.9",",X","10.3",",X"
"USW00013723","1978-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","714.5","0","0.0",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","19",",0","0",",0","2",",0","0",",0","14","","3","","19781229",",,0","19781231","+,,0","19781224",",,0","","","19781204",",,0","19781208",",,0","-8.3",",0,29,","0",",,0,31,+","0",",T,0,24,","34.8",",,0,04,","22.8",",0,08,","755.5","0","393.8",",0","112.9",",,,0","61.6",",X","","","","","","","0",",T,,0","5.63",",0","11.94",",,,0","-0.68",",,,0","11166",",X","","","","","","","315",",X","270",",X","","","","","","","15.4",",X","12.5",",X"
"USW00013723","1979-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","27",",0","3",",0","0",",0","0",",0","16","","7","","19790103",",,0","19790131","+,,0","19790131","+,,0","","","19790120",",,0","19790101",",,0","-13.9",",0,03,","0",",T,0,31,+","0",",T,0,31,+","53.6",",,0,20,","20.6",",0,01,","1271.1","0","515.6",",0","149.4",",,,0","55.0",",X","","","","","","","0",",T,,0","1.70",",0","7.62",",,,0","-4.22",",,,0","10314",",X","","","","","","","225",",X","315","1,X","","","","","","","17.0",",X","13.4","1,X"
"USW00013723","1979-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","8",",0","1",",0","13",",0","4",",0","0",",0","21",",0","4",",0","0",",0","0",",0","13","","4","","19790210",",,0","19790219",",,0","19790218",",,0","","","19790224",",,0","19790216",",,0","-15.0",",0,10,","229",",,0,19,","236",",,0,18,","43.9",",,0,24,","17.8",",0,16,","1772.6","0","501.5",",0","127.6",",,,0","48.3",",X","","","","","","","413",",,,0","0.42",",0","5.81",",,,0","-4.97",",,,0","8796",",X","","","","","","","270",",X","315","3,X","","","","","","","15.4",",X","11.6","3,X"
"USW00013723","1979-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","3.1","0","3.1",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","0",",0","14","","3","","19790316",",,0","19790331","+,,0","19790331","+,,0","2","","19790323",",,0","19790331",",,0","-6.1",",0,16,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,23,","26.7",",0,31,","2019.2","0","246.6",",0","75.0",",,,0","73.0",",X","","","","","","","0",",,,0","10.48",",0","17.19",",,,0","3.76",",,,0","16320",",X","","","","","","","225","1,X","","","","","","","","","17.5","1,X","",""
"USW00013723","1979-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","16.4","0","13.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","12","","2","","19790407",",,0","19790430","+,,0","19790430","+,,0","1","","19790426",",,0","19790422",",,0","0.0",",0,07,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,26,","28.9",",0,22,","2131.7","0","112.5",",0","81.6",",,,0","64.4",",X","","","","","","","0",",,,0","15.03",",0","21.76",",,,0","8.29",",,,0","15246",",X","","","","","","","270",",X","","","","","","","","","21.1",",X","",""
"USW00013723","1979-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","67.1","0","50.7",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","21","","5","","19790526",",,0","19790531","+,,0","19790531","+,,0","6","","19790512",",,0","19790511",",,0","6.1",",0,26,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,12,","31.1",",0,11,","2163.3","0","31.6",",0","113.4",",,,0","44.7",",X","","","","","","","0",",,,0","18.95",",0","24.92",",,,0","12.98",",,,0","11772",",X","","","","","","","225",",X","225",",X","","","","","","","15.4",",X","11.6",",X"
"USW00013723","1979-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","151.3","0","84.2",",0","12",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","16","","1","","19790615",",,0","19790630","+,,0","19790630","+,,0","7","","19790616",",,0","19790618",",,0","9.4",",0,15,","0",",,0,30,+","0",",,0,30,+","38.1",",,0,16,","32.8",",0,18,","2168.6","0","5.3",",0","69.3",",,,0","54.3",",X","","","","","","","0",",,,0","20.96",",0","26.61",",,,0","15.32",",,,0","14280",",X","","","","","","","45",",X","45",",X","","","","","","","16.4",",X","12.1",",X"
"USW00013723","1979-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","335.2","0","183.9",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","17","","","","19790708","+,,0","19790731","+,,0","19790731","+,,0","8","","19790720",",,0","19790715","+,,0","11.7",",0,08,+","0",",,0,31,+","0",",,0,31,+","67.8",",,0,20,","32.8",",0,15,+","0.8","0","0.8",",0","109.4",",,,0","49.5",",X","","","","","","","0",",,,0","24.24",",0","29.33",",,,0","19.15",",,,0","13236",",X","","","","","","","45",",X","225",",X","","","","","","","14.9",",X","9.4",",X"
"USW00013723","1979-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","534.0","0","198.8",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","20","","2","","19790817",",,0","19790831","+,,0","19790831","+,,0","8","","19790812",",,0","19790810","+,,0","10.0",",0,17,","0",",,0,31,+","0",",,0,31,+","12.4",",,0,12,","35.0",",0,10,+","2.2","0","1.4",",0","28.6",",,,0","66.0",",X","","","","","","","0",",,,0","24.70",",0","30.52",",,,0","18.88",",,,0","16608",",X","","","","","","","135","1,X","45","1,X","","","","","","","15.4","1,X","9.8","1,X"
"USW00013723","1979-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","618.1","0","84.1",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","23","","5","","19790917","+,,0","19790930","+,,0","19790930","+,,0","5","","19790922",",,0","19790906",",,0","10.6",",0,17,+","0",",,0,30,+","0",",,0,30,+","129.8",",,0,22,","31.7",",0,06,","17.7","0","15.5",",0","332.5",",,,0","45.6",",X","","","","","","","0",",,,0","20.62",",0","25.15",",,,0","16.08",",,,0","10284",",X","","","","","","","45",",X","45",",X","","","","","","","15.9",",X","12.5",",X"
"USW00013723","1979-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","632.8","0","14.7",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","12","","3","","19791027",",,0","19791031","+,,0","19791031","+,,0","2","","19791010",",,0","19791022",",,0","-1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,10,","27.2",",0,22,","153.2","0","135.5",",0","67.1",",,,0","71.5",",X","","","","","","","0",",,,0","14.44",",0","21.04",",,,0","7.84",",,,0","15384",",X","","","","","","","270","1,X","270",",X","","","","","","","18.0","1,X","12.1",",X"
"USW00013723","1979-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","635.0","0","2.2",",0","10",",0","4",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","10",",0","0",",0","12","","2","","19791130",",,0","19791130","+,,0","19791130","+,,0","1","","19791111",",,0","19791120",",,0","-7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","41.7",",,0,11,","25.0",",0,20,","366.6","0","213.4",",0","121.6",",,,0","65.3",",X","","","","","","","0",",,,0","11.29",",0","17.79",",,,0","4.80",",,,0","12108",",X","","","","","","","225",",X","270",",X","","","","","","","18.0",",X","13.0",",X"
"USW00013723","1979-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","635.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","10","","5","","19791203",",,0","19791231","+,,0","19791231","+,,0","","","19791224",",,0","19791212",",,0","-9.4",",0,03,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,24,","20.6",",0,12,","770.8","0","404.2",",0","28.5",",,,0","68.6",",X","","","","","","","0",",,,0","5.30",",0","11.46",",,,0","-0.87",",,,0","12468",",X","","","","","","","315",",X","315",",X","","","","","","","14.9",",X","11.2",",X"
"USW00013723","1980-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","7",",0","1",",0","2",",0","2",",0","0",",0","19",",0","1",",0","0",",0","0",",0","18","","4","","19800131",",,0","19800131",",,0","19800131","+,,0","","","19800118",",,0","19800115",",,0","-8.9",",0,31,","51",",,0,31,","25",",,0,31,+","28.2",",,0,18,","16.7",",0,15,","1229.7","0","458.9",",0","101.5",",,,0","39.5",",X","","","","","","","88",",,,0","3.53",",0","8.03",",,,0","-0.97",",,,0","7380",",X","","","","","","","225",",X","225",",X","","","","","","","14.4",",X","11.2",",X"
"USW00013723","1980-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","6",",0","0",",0","7",",0","3",",0","0",",0","23",",0","2",",0","1",",0","0",",0","11","","2","","19800203","+,,0","19800210",",,0","19800209",",,0","2","","19800209",",,0","19800223",",,0","-12.2",",0,03,+","127",",,0,10,","104",",,0,09,","15.0",",,0,09,","22.8",",0,23,","1697.4","0","467.7",",0","45.1",",,,0","67.7",",X","","","","","","","177",",,,0","2.21",",0","8.36",",,,0","-3.94",",,,0","12804",",X","","","","","","","315",",X","315","1,X","","","","","","","18.5",",X","11.2","1,X"
"USW00013723","1980-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","3",",0","2",",0","0",",0","9",",0","2",",0","0",",0","0",",0","17","","5","","19800303",",,0","19800303",",,0","19800302",",,0","1","","19800320",",,0","19800329",",,0","-12.2",",0,03,","203",",,0,03,","107",",,0,02,","25.1",",,0,20,","20.6",",0,29,","2016.1","0","318.7",",0","128.1",",,,0","52.0",",X","","","","","","","201",",,,0","8.05",",0","13.44",",,,0","2.67",",,,0","11598",",X","310",",X","","","","","315",",X","","","11.2",",X","","","","","22.6",",X","",""
"USW00013723","1980-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","8.6","0","8.6",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","1",",0","13","","","","19800417",",,0","19800430","+,,0","19800430","+,,0","4","","19800409",",,0","19800423",",,0","-1.1",",0,17,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,09,","32.2",",0,23,","2138.2","0","122.1",",0","82.6",",,,0","69.3",",X","","","","","","","0",",,,0","14.55",",0","21.41",",,,0","7.68",",,,0","16362",",X","170",",X","","","","","180",",X","","","8.9",",X","","","","","16.4",",X","",""
"USW00013723","1980-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","62.5","0","53.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","15","","","","19800510","+,,0","19800531","+,,0","19800531","+,,0","6","","19800520",",,0","19800512",",,0","2.8",",0,10,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,20,","31.1",",0,12,","2175.8","0","37.6",",0","82.1",",,,0","71.5",",X","","","","","","","0",",,,0","18.86",",0","25.35",",,,0","12.37",",,,0","18654",",X","300",",X","","","","","225",",X","","","7.6",",X","","","","","15.9",",X","",""
"USW00013723","1980-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","164.2","0","101.7",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","13","","","","19800613","+,,0","19800630","+,,0","19800630","+,,0","3","","19800625",",,0","19800629","+,,0","10.0",",0,13,+","0",",,0,30,+","0",",,0,30,+","63.2",",,0,25,","33.3",",0,29,+","2181.0","0","5.2",",0","87.2",",,,0","75.4",",X","","","","","","","0",",,,0","21.55",",0","27.63",",,,0","15.47",",,,0","19806",",X","290",",X","","","","","270",",X","","","8.9",",X","","","","","18.0",",X","",""
"USW00013723","1980-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","394.9","0","230.7",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","19","","","","19800701",",,0","19800731","+,,0","19800731","+,,0","12","","19800717",",,0","19800716",",,0","13.9",",0,01,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,17,","36.7",",0,16,","0.0","0","0.0",",0","68.0",",,,0","79.9",",X","","","","","","","0",",,,0","25.78",",0","31.53",",,,0","20.02",",,,0","21318",",X","270",",X","","","","","360",",X","","","10.3",",X","","","","","19.0",",X","",""
"USW00013723","1980-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","631.4","0","236.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","14","","","","19800827",",,0","19800831","+,,0","19800831","+,,0","6","","19800821",",,0","19800808","+,,0","15.6",",0,27,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,21,","35.6",",0,08,+","0.0","0","0.0",",0","54.4",",,,0","75.9",",X","","","","","","","0",",,,0","25.96",",0","31.96",",,,0","19.96",",,,0","19122",",X","260",",X","","","","","270",",X","","","10.3",",X","","","","","25.7",",X","",""
"USW00013723","1980-09","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","783.4","0","152.0",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","23","","2","","19800927",",,0","19800930","+,,0","19800930","+,,0","7","","19800924",",,0","19800922","+,,0","8.3",",0,27,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,24,","33.9",",0,22,+","17.8","0","17.8",",0","75.1",",,,0","55.6",",X","","","","","","","0",",,,0","22.81",",0","28.15",",,,0","17.46",",,,0","13074",",X","300",",X","","","","","315",",X","","","9.4",",X","","","","","15.4",",X","",""
"USW00013723","1980-10","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","789.1","0","5.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","14","","2","","19801026",",,0","19801031","+,,0","19801031","+,,0","1","","19801030",",,0","19801011","+,,0","1.1",",0,26,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,30,","26.7",",0,11,+","178.2","0","160.4",",0","54.1",",,,0","60.8",",X","","","","","","","0",",,,0","13.34",",0","18.98",",,,0","7.71",",,,0","12786",",X","310",",X","","","","","315",",X","","","10.3",",X","","","","","14.4",",X","",""
"USW00013723","1980-11","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","789.1","0","0.0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","11","","5","","19801121","+,,0","19801130","+,,0","19801127",",,0","","","19801124",",,0","19801109",",,0","-4.4",",0,21,+","0",",,0,30,+","0",",T,0,27,","18.8",",,0,24,","24.4",",0,09,","485.1","0","306.9",",0","65.6",",,,0","67.8",",X","","","","","","","0",",T,,0","8.10",",0","13.89",",,,0","2.32",",,,0","12612",",X","290",",X","","","","","270",",X","","","9.8",",X","","","","","14.4",",X","",""
"USW00013723","1980-12","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","789.1","0","0.0",",0","6",",0","4",",0","0",",0","1",",0","0",",0","0",",0","20",",0","3",",0","3",",0","0",",0","10","","1","","19801226",",,0","19801228",",,0","19801227",",,0","","","19801210",",,0","19801207",",,0","-13.3",",0,26,","25",",,0,28,","13",",,0,27,","8.4",",,0,10,","23.3",",0,07,","912.4","0","427.3",",0","19.8",",,,0","63.0",",X","","","","","","","13",",,,0","4.55",",0","10.77",",,,0","-1.67",",,,0","11472",",X","30",",X","","","","","315",",X","","","9.4",",X","","","","","15.4",",X","",""
"USW00013723","1981-01","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","1",",0","1",",0","0",",0","27",",0","2",",0","0",",0","0",",0","8","","","","19810112",",,0","19810131",",,0","19810130",",,0","","","19810121",",,0","19810126",",,0","-16.7",",0,12,","51",",,0,31,","61",",,0,30,","9.4",",,0,21,","17.2",",0,26,","1455.8","0","543.4",",0","16.8",",,,0","70.7",",X","","","","","","","61",",,,0","0.80",",0","7.10",",,,0","-5.49",",,,0","13224",",X","290",",X","","","","","270",",X","","","9.4",",X","","","","","12.9",",X","",""
"USW00013723","1981-02","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","6",",0","2",",0","1",",0","0",",0","0",",0","16",",0","2",",0","1",",0","0",",0","10","","2","","19810212","+,,0","19810201",",,0","19810228","+,,0","1","","19810219",",,0","19810228",",,0","-11.1",",0,12,+","25",",,0,01,","0",",,0,28,+","31.2",",,0,19,","23.3",",0,28,","1809.9","0","354.1",",0","91.7",",,,0","63.6",",X","","","","","","","0",",,,0","5.69",",0","12.38",",,,0","-1.01",",,,0","11676",",X","180",",X","","","","","180",",X","","","10.3",",X","","","","","19.0",",X","",""
"USW00013723","1981-03","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","2",",0","2",",0","0",",0","17",",0","0",",0","3",",0","0",",0","5","","3","","19810315",",,0","19810323",",,0","19810323",",,0","1","","19810304",",,0","19810331",",,0","-6.7",",0,15,","127",",,0,23,","117",",,0,23,","18.8",",,0,04,","27.8",",0,31,","2141.6","0","331.7",",0","65.8",",,,0","75.8",",X","","","","","","","193",",,,0","7.63",",0","14.25",",,,0","1.02",",,,0","16860",",X","310",",X","","","","","315",",X","","","12.1",",X","","","","","18.0",",X","",""
"USW00013723","1981-04","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","24.7","0","24.7",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","11","","1","","19810407",",,0","19810430","+,,0","19810430","+,,0","1","","19810405",",,0","19810427",",,0","2.2",",0,07,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,05,","31.7",",0,27,","2219.3","0","77.7",",0","28.7",",,,0","63.2",",X","","","","","","","0",",,,0","16.57",",0","23.17",",,,0","9.97",",,,0","14964",",X","240",",X","","","","","315",",X","","","8.0",",X","","","","","14.4",",X","",""
"USW00013723","1981-05","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","60.8","0","36.1",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","11","","1","","19810503",",,0","19810531","+,,0","19810531","+,,0","4","","19810520",",,0","19810531",",,0","1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,20,","32.2",",0,31,","2287.1","0","67.8",",0","70.7",",,,0","63.0",",X","","","","","","","0",",,,0","17.31",",0","24.19",",,,0","10.44",",,,0","16506",",X","50",",X","","","","","135",",X","","","9.4",",X","","","","","13.4",",X","",""
"USW00013723","1981-06","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","274.9","0","214.1",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","16","","1","","19810628",",,0","19810630","+,,0","19810630","+,,0","7","","19810617",",,0","19810622",",,0","11.7",",0,28,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,17,","36.1",",0,22,","2287.1","0","0.0",",0","74.2",",,,0","59.5",",X","","","","","","","0",",,,0","25.47",",0","31.11",",,,0","19.83",",,,0","15612",",X","280",",X","","","","","270",",X","","","10.3",",X","","","","","16.4",",X","",""
"USW00013723","1981-07","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","507.4","0","232.5",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","18","","2","","19810730",",,0","19810731","+,,0","19810731","+,,0","9","","19810724",",,0","19810710","+,,0","15.0",",0,30,","0",",,0,31,+","0",",,0,31,+","77.7",",,0,24,","36.1",",0,10,+","0.0","0","0.0",",0","228.4",",,,0","55.7",",X","","","","","","","0",",,,0","25.83",",0","31.02",",,,0","20.65",",,,0","14838",",X","350",",X","","","","","315",",X","","","15.6",",X","","","","","24.7",",X","",""
"USW00013723","1981-08","36.0969","-79.94316","275.0","GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US","","","","","","","","","","","657.1","0","149.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","18","","2","","19810821","+,,0","19810831","+,,0","19810831","+,,0","4","","19810830",",,0","19810805",",,0","12.8",",0,21,+","0",",,0,31,+","0",",,0,31,+","17.3",",,0,30,","33.9",",0,05,","0.8","0","0.8",",0","66.2",",,,0","52.5",",X","","","","","","","0",",,,0","23.14",",0","28.15",",,,0","18.13",",,,0","13200",",X","40",",X","","","","","45",",X","","","8.9",",X","","","","","13.9",",X","",""
